Victim_ID,Event_Timepoint,T_minus,behaviour_risk,Engagement_Deviation,Missed_Checkin
V0554,22,5,0.09230000000000002,-0.359,0
V0554,22,4,0.07010000000000002,-0.433,0
V0554,22,3,0.05030000000000001,-0.499,0
V0554,22,2,0.1004,-0.332,0
V0554,22,1,0.06920000000000001,-0.436,0
V0554,22,0,0.04340000000000002,-0.522,0
V0554,23,7,0.0,-0.681,0
V0554,23,6,0.09230000000000002,-0.359,0
V0554,23,5,0.07010000000000002,-0.433,0
V0554,23,4,0.05030000000000001,-0.499,0
V0554,23,3,0.1004,-0.332,0
V0554,23,2,0.06920000000000001,-0.436,0
V0554,23,1,0.04340000000000002,-0.522,0
V0554,23,0,0.0,-0.805,0
V0555,8,7,0.49160000000000004,-0.028,1
V0555,8,6,0.2141,0.047,0
V0555,8,5,0.48560000000000003,-0.048,1
V0555,8,4,0.1466,-0.178,0
V0555,8,3,0.16340000000000002,-0.122,0
V0555,8,2,0.53,0.1,1
V0555,8,1,0.4448,-0.184,1
V0555,8,0,0.1337,-0.221,0
V0555,22,7,0.17300000000000001,-0.09,0
V0555,22,6,0.1529,-0.157,0
V0555,22,5,0.12290000000000001,-0.257,0
V0555,22,4,0.16310000000000002,-0.123,0
V0555,22,3,0.1385,-0.205,0
V0555,22,2,0.1559,-0.147,0
V0555,22,1,0.15530000000000002,-0.149,0
V0555,22,0,0.1403,-0.199,0
V0555,23,7,0.1529,-0.157,0
V0555,23,6,0.12290000000000001,-0.257,0
V0555,23,5,0.16310000000000002,-0.123,0
V0555,23,4,0.1385,-0.205,0
V0555,23,3,0.1559,-0.147,0
V0555,23,2,0.15530000000000002,-0.149,0
V0555,23,1,0.1403,-0.199,0
V0555,23,0,0.0665,-0.445,0
V0556,3,2,0.21500000000000002,0.05,0
V0556,3,1,0.19010000000000002,-0.033,0
V0556,3,0,0.191,-0.03,0
V0556,8,7,0.21500000000000002,0.05,0
V0556,8,6,0.19010000000000002,-0.033,0
V0556,8,5,0.191,-0.03,0
V0556,8,4,0.15050000000000002,-0.165,0
V0556,8,3,0.2222,0.074,0
V0556,8,2,0.4535,-0.155,1
V0556,8,1,0.10940000000000001,-0.302,0
V0556,8,0,0.3806,-0.398,1
V0556,9,7,0.19010000000000002,-0.033,0
V0556,9,6,0.191,-0.03,0
V0556,9,5,0.15050000000000002,-0.165,0
V0556,9,4,0.2222,0.074,0
V0556,9,3,0.4535,-0.155,1
V0556,9,2,0.10940000000000001,-0.302,0
V0556,9,1,0.3806,-0.398,1
V0556,9,0,0.1421,-0.193,0
V0556,13,7,0.4535,-0.155,1
V0556,13,6,0.10940000000000001,-0.302,0
V0556,13,5,0.3806,-0.398,1
V0556,13,4,0.1421,-0.193,0
V0556,13,3,0.08900000000000001,-0.37,0
V0556,13,2,0.1829,-0.057,0
V0556,13,1,0.09980000000000001,-0.334,0
V0556,13,0,0.0995,-0.335,0
V0556,14,7,0.10940000000000001,-0.302,0
V0556,14,6,0.3806,-0.398,1
V0556,14,5,0.1421,-0.193,0
V0556,14,4,0.08900000000000001,-0.37,0
V0556,14,3,0.1829,-0.057,0
V0556,14,2,0.09980000000000001,-0.334,0
V0556,14,1,0.0995,-0.335,0
V0556,14,0,0.11750000000000001,-0.275,0
V0556,15,7,0.3806,-0.398,1
V0556,15,6,0.1421,-0.193,0
V0556,15,5,0.08900000000000001,-0.37,0
V0556,15,4,0.1829,-0.057,0
V0556,15,3,0.09980000000000001,-0.334,0
V0556,15,2,0.0995,-0.335,0
V0556,15,1,0.11750000000000001,-0.275,0
V0556,15,0,0.09980000000000001,-0.334,0
V0556,19,7,0.09980000000000001,-0.334,0
V0556,19,6,0.0995,-0.335,0
V0556,19,5,0.11750000000000001,-0.275,0
V0556,19,4,0.09980000000000001,-0.334,0
V0556,19,3,0.08000000000000002,-0.4,0
V0556,19,2,0.11300000000000002,-0.29,0
V0556,19,1,0.05120000000000002,-0.496,0
V0556,19,0,0.3884,-0.372,1
V0556,20,7,0.0995,-0.335,0
V0556,20,6,0.11750000000000001,-0.275,0
V0556,20,5,0.09980000000000001,-0.334,0
V0556,20,4,0.08000000000000002,-0.4,0
V0556,20,3,0.11300000000000002,-0.29,0
V0556,20,2,0.05120000000000002,-0.496,0
V0556,20,1,0.3884,-0.372,1
V0556,20,0,0.0665,-0.445,0
V0556,23,7,0.08000000000000002,-0.4,0
V0556,23,6,0.11300000000000002,-0.29,0
V0556,23,5,0.05120000000000002,-0.496,0
V0556,23,4,0.3884,-0.372,1
V0556,23,3,0.0665,-0.445,0
V0556,23,2,0.11060000000000002,-0.298,0
V0556,23,1,0.12440000000000001,-0.252,0
V0556,23,0,0.05720000000000003,-0.476,0
V0558,16,7,0.19640000000000002,-0.012,0
V0558,16,6,0.16610000000000003,-0.113,0
V0558,16,5,0.4976,-0.008,1
V0558,16,4,0.2078,0.026,0
V0558,16,3,0.44120000000000004,-0.196,1
V0558,16,2,0.4397,-0.201,1
V0558,16,1,0.13130000000000003,-0.229,0
V0558,16,0,0.2252,0.084,0
V0558,18,7,0.4976,-0.008,1
V0558,18,6,0.2078,0.026,0
V0558,18,5,0.44120000000000004,-0.196,1
V0558,18,4,0.4397,-0.201,1
V0558,18,3,0.13130000000000003,-0.229,0
V0558,18,2,0.2252,0.084,0
V0558,18,1,0.14540000000000003,-0.182,0
V0558,18,0,0.12290000000000001,-0.257,0
V0558,23,7,0.2252,0.084,0
V0558,23,6,0.14540000000000003,-0.182,0
V0558,23,5,0.12290000000000001,-0.257,0
V0558,23,4,0.13130000000000003,-0.229,0
V0558,23,3,0.19340000000000002,-0.022,0
V0558,23,2,0.17270000000000002,-0.091,0
V0558,23,1,0.08120000000000001,-0.396,0
V0558,23,0,0.08630000000000002,-0.379,0
V0559,15,7,0.116,-0.28,0
V0559,15,6,0.04580000000000001,-0.514,0
V0559,15,5,0.08300000000000002,-0.39,0
V0559,15,4,0.09290000000000002,-0.357,0
V0559,15,3,0.08870000000000001,-0.371,0
V0559,15,2,0.0989,-0.337,0
V0559,15,1,0.058400000000000035,-0.472,0
V0559,15,0,0.0806,-0.398,0
V0559,22,7,0.0806,-0.398,0
V0559,22,6,0.0989,-0.337,0
V0559,22,5,0.054800000000000015,-0.484,0
V0559,22,4,0.3842,-0.386,1
V0559,22,3,0.0806,-0.398,0
V0559,22,2,0.09920000000000001,-0.336,0
V0559,22,1,0.08810000000000001,-0.373,0
V0559,22,0,0.065,-0.45,0
V0559,23,7,0.0989,-0.337,0
V0559,23,6,0.054800000000000015,-0.484,0
V0559,23,5,0.3842,-0.386,1
V0559,23,4,0.0806,-0.398,0
V0559,23,3,0.09920000000000001,-0.336,0
V0559,23,2,0.08810000000000001,-0.373,0
V0559,23,1,0.065,-0.45,0
V0559,23,0,0.022100000000000036,-0.593,0
V0561,11,7,0.1355,-0.215,0
V0561,11,6,0.3884,-0.372,1
V0561,11,5,0.1499,-0.167,0
V0561,11,4,0.4376,-0.208,1
V0561,11,3,0.1223,-0.259,0
V0561,11,2,0.12380000000000001,-0.254,0
V0561,11,1,0.1325,-0.225,0
V0561,11,0,0.1628,-0.124,0
V0561,12,7,0.3884,-0.372,1
V0561,12,6,0.1499,-0.167,0
V0561,12,5,0.4376,-0.208,1
V0561,12,4,0.1223,-0.259,0
V0561,12,3,0.12380000000000001,-0.254,0
V0561,12,2,0.1325,-0.225,0
V0561,12,1,0.1628,-0.124,0
V0561,12,0,0.1559,-0.147,0
V0562,13,7,0.1466,-0.178,0
V0562,13,6,0.188,-0.04,0
V0562,13,5,0.1625,-0.125,0
V0562,13,4,0.15680000000000002,-0.144,0
V0562,13,3,0.13520000000000001,-0.216,0
V0562,13,2,0.20450000000000002,0.015,0
V0562,13,1,0.08450000000000002,-0.385,0
V0562,13,0,0.1322,-0.226,0
V0562,17,7,0.13520000000000001,-0.216,0
V0562,17,6,0.20450000000000002,0.015,0
V0562,17,5,0.08450000000000002,-0.385,0
V0562,17,4,0.1322,-0.226,0
V0562,17,3,0.1514,-0.162,0
V0562,17,2,0.12770000000000004,-0.241,0
V0562,17,1,0.1301,-0.233,0
V0562,17,0,0.3527,-0.491,1
V0562,18,7,0.20450000000000002,0.015,0
V0562,18,6,0.08450000000000002,-0.385,0
V0562,18,5,0.1322,-0.226,0
V0562,18,4,0.1514,-0.162,0
V0562,18,3,0.12770000000000004,-0.241,0
V0562,18,2,0.1301,-0.233,0
V0562,18,1,0.3527,-0.491,1
V0562,18,0,0.07760000000000003,-0.408,0
V0562,21,7,0.1514,-0.162,0
V0562,21,6,0.12770000000000004,-0.241,0
V0562,21,5,0.1301,-0.233,0
V0562,21,4,0.3527,-0.491,1
V0562,21,3,0.07760000000000003,-0.408,0
V0562,21,2,0.10130000000000002,-0.329,0
V0562,21,1,0.04820000000000002,-0.506,0
V0562,21,0,0.39080000000000004,-0.364,1
V0563,12,7,0.131,-0.23,0
V0563,12,6,0.14600000000000002,-0.18,0
V0563,12,5,0.044300000000000006,-0.519,0
V0563,12,4,0.12380000000000001,-0.254,0
V0563,12,3,0.17720000000000002,-0.076,0
V0563,12,2,0.1502,-0.166,0
V0563,12,1,0.1517,-0.161,0
V0563,12,0,0.1184,-0.272,0
V0564,12,7,0.2555,0.185,0
V0564,12,6,0.23750000000000002,0.125,0
V0564,12,5,0.3329,0.443,0
V0564,12,4,0.221,0.07,0
V0564,12,3,0.2396,0.132,0
V0564,12,2,0.3062,0.354,0
V0564,12,1,0.2396,0.132,0
V0564,12,0,0.19490000000000002,-0.017,0
V0564,13,7,0.23750000000000002,0.125,0
V0564,13,6,0.3329,0.443,0
V0564,13,5,0.221,0.07,0
V0564,13,4,0.2396,0.132,0
V0564,13,3,0.3062,0.354,0
V0564,13,2,0.2396,0.132,0
V0564,13,1,0.19490000000000002,-0.017,0
V0564,13,0,0.23900000000000002,0.13,0
V0571,2,1,0.12470000000000002,-0.251,0
V0571,2,0,0.02300000000000002,-0.59,0
V0571,9,7,0.02300000000000002,-0.59,0
V0571,9,6,0.0431,-0.523,0
V0571,9,5,0.006500000000000006,-0.645,0
V0571,9,4,0.053300000000000014,-0.489,0
V0571,9,3,0.3677,-0.441,1
V0571,9,2,0.04820000000000002,-0.506,0
V0571,9,1,0.0,-0.701,0
V0571,9,0,0.030800000000000022,-0.564,0
V0571,11,7,0.006500000000000006,-0.645,0
V0571,11,6,0.053300000000000014,-0.489,0
V0571,11,5,0.3677,-0.441,1
V0571,11,4,0.04820000000000002,-0.506,0
V0571,11,3,0.0,-0.701,0
V0571,11,2,0.030800000000000022,-0.564,0
V0571,11,1,0.0007999999999999952,-0.664,0
V0571,11,0,0.09050000000000001,-0.365,0
V0571,17,7,0.0007999999999999952,-0.664,0
V0571,17,6,0.09050000000000001,-0.365,0
V0571,17,5,0.06140000000000001,-0.462,0
V0571,17,4,0.042200000000000015,-0.526,0
V0571,17,3,0.06080000000000002,-0.464,0
V0571,17,2,0.0632,-0.456,0
V0571,17,1,0.0401,-0.533,0
V0571,17,0,0.0,-0.679,0
V0572,4,3,0.15350000000000003,-0.155,0
V0572,4,2,0.15200000000000002,-0.16,0
V0572,4,1,0.2069,0.023,0
V0572,4,0,0.1907,-0.031,0
V0574,4,3,0.14900000000000002,-0.17,0
V0574,4,2,0.2063,0.021,0
V0574,4,1,0.18200000000000002,-0.06,0
V0574,4,0,0.2225,0.075,0
V0574,5,4,0.14900000000000002,-0.17,0
V0574,5,3,0.2063,0.021,0
V0574,5,2,0.18200000000000002,-0.06,0
V0574,5,1,0.2225,0.075,0
V0574,5,0,0.2606,0.202,0
V0574,12,7,0.2606,0.202,0
V0574,12,6,0.21860000000000002,0.062,0
V0574,12,5,0.09620000000000002,-0.346,0
V0574,12,4,0.4193,-0.269,1
V0574,12,3,0.17300000000000001,-0.09,0
V0574,12,2,0.4556,-0.148,1
V0574,12,1,0.10820000000000002,-0.306,0
V0574,12,0,0.1361,-0.213,0
V0574,15,7,0.4193,-0.269,1
V0574,15,6,0.17300000000000001,-0.09,0
V0574,15,5,0.4556,-0.148,1
V0574,15,4,0.10820000000000002,-0.306,0
V0574,15,3,0.1361,-0.213,0
V0574,15,2,0.1829,-0.057,0
V0574,15,1,0.12920000000000004,-0.236,0
V0574,15,0,0.16640000000000002,-0.112,0
V0574,16,7,0.17300000000000001,-0.09,0
V0574,16,6,0.4556,-0.148,1
V0574,16,5,0.10820000000000002,-0.306,0
V0574,16,4,0.1361,-0.213,0
V0574,16,3,0.1829,-0.057,0
V0574,16,2,0.12920000000000004,-0.236,0
V0574,16,1,0.16640000000000002,-0.112,0
V0574,16,0,0.12470000000000002,-0.251,0
V0575,15,7,0.09170000000000002,-0.361,0
V0575,15,6,0.1724,-0.092,0
V0575,15,5,0.07610000000000003,-0.413,0
V0575,15,4,0.05030000000000001,-0.499,0
V0575,15,3,0.14900000000000002,-0.17,0
V0575,15,2,0.11030000000000002,-0.299,0
V0575,15,1,0.0806,-0.398,0
V0575,15,0,0.08330000000000001,-0.389,0
V0575,19,7,0.14900000000000002,-0.17,0
V0575,19,6,0.11030000000000002,-0.299,0
V0575,19,5,0.0806,-0.398,0
V0575,19,4,0.08330000000000001,-0.389,0
V0575,19,3,0.1421,-0.193,0
V0575,19,2,0.14240000000000003,-0.192,0
V0575,19,1,0.08480000000000001,-0.384,0
V0575,19,0,0.07010000000000002,-0.433,0
V0575,20,7,0.11030000000000002,-0.299,0
V0575,20,6,0.0806,-0.398,0
V0575,20,5,0.08330000000000001,-0.389,0
V0575,20,4,0.1421,-0.193,0
V0575,20,3,0.14240000000000003,-0.192,0
V0575,20,2,0.08480000000000001,-0.384,0
V0575,20,1,0.07010000000000002,-0.433,0
V0575,20,0,0.014300000000000007,-0.619,0
V0576,8,7,0.12680000000000002,-0.244,0
V0576,8,6,0.13640000000000002,-0.212,0
V0576,8,5,0.14120000000000002,-0.196,0
V0576,8,4,0.4124,-0.292,1
V0576,8,3,0.16640000000000002,-0.112,0
V0576,8,2,0.16340000000000002,-0.122,0
V0576,8,1,0.08390000000000002,-0.387,0
V0576,8,0,0.05240000000000003,-0.492,0
V0577,12,7,0.2243,0.081,0
V0577,12,6,0.1763,-0.079,0
V0577,12,5,0.07460000000000003,-0.418,0
V0577,12,4,0.09590000000000003,-0.347,0
V0577,12,3,0.06530000000000002,-0.449,0
V0577,12,2,0.06260000000000002,-0.458,0
V0577,12,1,0.08390000000000002,-0.387,0
V0577,12,0,0.11300000000000002,-0.29,0
V0577,18,7,0.08390000000000002,-0.387,0
V0577,18,6,0.11300000000000002,-0.29,0
V0577,18,5,0.059600000000000014,-0.468,0
V0577,18,4,0.125,-0.25,0
V0577,18,3,0.10910000000000002,-0.303,0
V0577,18,2,0.04550000000000001,-0.515,0
V0577,18,1,0.04250000000000001,-0.525,0
V0577,18,0,0.035900000000000015,-0.547,0
V0577,19,7,0.11300000000000002,-0.29,0
V0577,19,6,0.059600000000000014,-0.468,0
V0577,19,5,0.125,-0.25,0
V0577,19,4,0.10910000000000002,-0.303,0
V0577,19,3,0.04550000000000001,-0.515,0
V0577,19,2,0.04250000000000001,-0.525,0
V0577,19,1,0.035900000000000015,-0.547,0
V0577,19,0,0.016400000000000026,-0.612,0
V0577,21,7,0.125,-0.25,0
V0577,21,6,0.10910000000000002,-0.303,0
V0577,21,5,0.04550000000000001,-0.515,0
V0577,21,4,0.04250000000000001,-0.525,0
V0577,21,3,0.035900000000000015,-0.547,0
V0577,21,2,0.016400000000000026,-0.612,0
V0577,21,1,0.02570000000000003,-0.581,0
V0577,21,0,0.08000000000000002,-0.4,0
V0578,15,7,0.2444,0.148,0
V0578,15,6,0.23720000000000002,0.124,0
V0578,15,5,0.2192,0.064,0
V0578,15,4,0.1958,-0.014,0
V0578,15,3,0.18050000000000002,-0.065,0
V0578,15,2,0.18380000000000002,-0.054,0
V0578,15,1,0.20090000000000002,0.003,0
V0578,15,0,0.188,-0.04,0
V0580,13,7,0.1709,-0.097,0
V0580,13,6,0.1637,-0.121,0
V0580,13,5,0.13520000000000001,-0.216,0
V0580,13,4,0.1784,-0.072,0
V0580,13,3,0.10460000000000001,-0.318,0
V0580,13,2,0.12890000000000001,-0.237,0
V0580,13,1,0.389,-0.37,1
V0580,13,0,0.3749,-0.417,1
V0580,21,7,0.08330000000000001,-0.389,0
V0580,21,6,0.08660000000000001,-0.378,0
V0580,21,5,0.0605,-0.465,0
V0580,21,4,0.025400000000000034,-0.582,0
V0580,21,3,0.09260000000000002,-0.358,0
V0580,21,2,0.10400000000000001,-0.32,0
V0580,21,1,0.08540000000000002,-0.382,0
V0580,21,0,0.01820000000000002,-0.606,0
V0580,23,7,0.0605,-0.465,0
V0580,23,6,0.025400000000000034,-0.582,0
V0580,23,5,0.09260000000000002,-0.358,0
V0580,23,4,0.10400000000000001,-0.32,0
V0580,23,3,0.08540000000000002,-0.382,0
V0580,23,2,0.01820000000000002,-0.606,0
V0580,23,1,0.0,-0.721,0
V0580,23,0,0.020300000000000012,-0.599,0
V0581,3,2,0.2141,0.047,0
V0581,3,1,0.2675,0.225,0
V0581,3,0,0.2489,0.163,0
V0581,15,7,0.2006,0.002,0
V0581,15,6,0.20120000000000002,0.004,0
V0581,15,5,0.2564,0.188,0
V0581,15,4,0.2159,0.053,0
V0581,15,3,0.24860000000000002,0.162,0
V0581,15,2,0.5297000000000001,0.099,1
V0581,15,1,0.2288,0.096,0
V0581,15,0,0.2411,0.137,0
V0582,9,7,0.17930000000000001,-0.069,0
V0582,9,6,0.16970000000000002,-0.101,0
V0582,9,5,0.1814,-0.062,0
V0582,9,4,0.13640000000000002,-0.212,0
V0582,9,3,0.12380000000000001,-0.254,0
V0582,9,2,0.1448,-0.184,0
V0582,9,1,0.20750000000000002,0.025,0
V0582,9,0,0.10790000000000001,-0.307,0
V0583,14,7,0.5108,0.036,1
V0583,14,6,0.1796,-0.068,0
V0583,14,5,0.1955,-0.015,0
V0583,14,4,0.18200000000000002,-0.06,0
V0583,14,3,0.1673,-0.109,0
V0583,14,2,0.1376,-0.208,0
V0583,14,1,0.11480000000000003,-0.284,0
V0583,14,0,0.06890000000000002,-0.437,0
V0583,17,7,0.18200000000000002,-0.06,0
V0583,17,6,0.1673,-0.109,0
V0583,17,5,0.1376,-0.208,0
V0583,17,4,0.11480000000000003,-0.284,0
V0583,17,3,0.06890000000000002,-0.437,0
V0583,17,2,0.12710000000000002,-0.243,0
V0583,17,1,0.13340000000000002,-0.222,0
V0583,17,0,0.04880000000000001,-0.504,0
V0583,19,7,0.1376,-0.208,0
V0583,19,6,0.11480000000000003,-0.284,0
V0583,19,5,0.06890000000000002,-0.437,0
V0583,19,4,0.12710000000000002,-0.243,0
V0583,19,3,0.13340000000000002,-0.222,0
V0583,19,2,0.04880000000000001,-0.504,0
V0583,19,1,0.065,-0.45,0
V0583,19,0,0.06860000000000002,-0.438,0
V0583,20,7,0.11480000000000003,-0.284,0
V0583,20,6,0.06890000000000002,-0.437,0
V0583,20,5,0.12710000000000002,-0.243,0
V0583,20,4,0.13340000000000002,-0.222,0
V0583,20,3,0.04880000000000001,-0.504,0
V0583,20,2,0.065,-0.45,0
V0583,20,1,0.06860000000000002,-0.438,0
V0583,20,0,0.0413,-0.529,0
V0583,21,7,0.06890000000000002,-0.437,0
V0583,21,6,0.12710000000000002,-0.243,0
V0583,21,5,0.13340000000000002,-0.222,0
V0583,21,4,0.04880000000000001,-0.504,0
V0583,21,3,0.065,-0.45,0
V0583,21,2,0.06860000000000002,-0.438,0
V0583,21,1,0.0413,-0.529,0
V0583,21,0,0.10160000000000001,-0.328,0
V0586,17,7,0.1178,-0.274,0
V0586,17,6,0.12890000000000001,-0.237,0
V0586,17,5,0.158,-0.14,0
V0586,17,4,0.14150000000000001,-0.195,0
V0586,17,3,0.05210000000000001,-0.493,0
V0586,17,2,0.07280000000000003,-0.424,0
V0586,17,1,0.08960000000000001,-0.368,0
V0586,17,0,0.05120000000000002,-0.496,0
V0587,17,7,0.16340000000000002,-0.122,0
V0587,17,6,0.14750000000000002,-0.175,0
V0587,17,5,0.10160000000000001,-0.328,0
V0587,17,4,0.11810000000000001,-0.273,0
V0587,17,3,0.1574,-0.142,0
V0587,17,2,0.4568,-0.144,1
V0587,17,1,0.08300000000000002,-0.39,0
V0587,17,0,0.137,-0.21,0
V0587,21,7,0.1574,-0.142,0
V0587,21,6,0.4568,-0.144,1
V0587,21,5,0.08300000000000002,-0.39,0
V0587,21,4,0.137,-0.21,0
V0587,21,3,0.022700000000000026,-0.591,0
V0587,21,2,0.10790000000000001,-0.307,0
V0587,21,1,0.03950000000000001,-0.535,0
V0587,21,0,0.032,-0.56,0
V0587,22,7,0.4568,-0.144,1
V0587,22,6,0.08300000000000002,-0.39,0
V0587,22,5,0.137,-0.21,0
V0587,22,4,0.022700000000000026,-0.591,0
V0587,22,3,0.10790000000000001,-0.307,0
V0587,22,2,0.03950000000000001,-0.535,0
V0587,22,1,0.032,-0.56,0
V0587,22,0,0.06290000000000001,-0.457,0
V0587,23,7,0.08300000000000002,-0.39,0
V0587,23,6,0.137,-0.21,0
V0587,23,5,0.022700000000000026,-0.591,0
V0587,23,4,0.10790000000000001,-0.307,0
V0587,23,3,0.03950000000000001,-0.535,0
V0587,23,2,0.032,-0.56,0
V0587,23,1,0.06290000000000001,-0.457,0
V0587,23,0,0.07610000000000003,-0.413,0
V0588,5,4,0.25970000000000004,0.199,0
V0588,5,3,0.2543,0.181,0
V0588,5,2,0.20450000000000002,0.015,0
V0588,5,1,0.5603,0.201,1
V0588,5,0,0.2021,0.007,0
V0588,10,7,0.20450000000000002,0.015,0
V0588,10,6,0.5603,0.201,1
V0588,10,5,0.2021,0.007,0
V0588,10,4,0.1592,-0.136,0
V0588,10,3,0.2051,0.017,0
V0588,10,2,0.15710000000000002,-0.143,0
V0588,10,1,0.16040000000000001,-0.132,0
V0588,10,0,0.22760000000000002,0.092,0
V0588,19,7,0.15500000000000003,-0.15,0
V0588,19,6,0.4193,-0.269,1
V0588,19,5,0.419,-0.27,1
V0588,19,4,0.11720000000000001,-0.276,0
V0588,19,3,0.1577,-0.141,0
V0588,19,2,0.10790000000000001,-0.307,0
V0588,19,1,0.08150000000000002,-0.395,0
V0588,19,0,0.06080000000000002,-0.464,0
V0588,21,7,0.419,-0.27,1
V0588,21,6,0.11720000000000001,-0.276,0
V0588,21,5,0.1577,-0.141,0
V0588,21,4,0.10790000000000001,-0.307,0
V0588,21,3,0.08150000000000002,-0.395,0
V0588,21,2,0.06080000000000002,-0.464,0
V0588,21,1,0.0806,-0.398,0
V0588,21,0,0.07370000000000002,-0.421,0
V0588,23,7,0.1577,-0.141,0
V0588,23,6,0.10790000000000001,-0.307,0
V0588,23,5,0.08150000000000002,-0.395,0
V0588,23,4,0.06080000000000002,-0.464,0
V0588,23,3,0.0806,-0.398,0
V0588,23,2,0.07370000000000002,-0.421,0
V0588,23,1,0.1295,-0.235,0
V0588,23,0,0.10130000000000002,-0.329,0
V0589,14,7,0.2159,0.053,0
V0589,14,6,0.21680000000000002,0.056,0
V0589,14,5,0.21050000000000002,0.035,0
V0589,14,4,0.1778,-0.074,0
V0589,14,3,0.2228,0.076,0
V0589,14,2,0.2354,0.118,0
V0589,14,1,0.2333,0.111,0
V0589,14,0,0.191,-0.03,0
V0590,21,7,0.1526,-0.158,0
V0590,21,6,0.18200000000000002,-0.06,0
V0590,21,5,0.1673,-0.109,0
V0590,21,4,0.1346,-0.218,0
V0590,21,3,0.15080000000000002,-0.164,0
V0590,21,2,0.13490000000000002,-0.217,0
V0590,21,1,0.1532,-0.156,0
V0590,21,0,0.1346,-0.218,0
V0594,16,7,0.18830000000000002,-0.039,0
V0594,16,6,0.1385,-0.205,0
V0594,16,5,0.16460000000000002,-0.118,0
V0594,16,4,0.12470000000000002,-0.251,0
V0594,16,3,0.02090000000000003,-0.597,0
V0594,16,2,0.09530000000000002,-0.349,0
V0594,16,1,0.07730000000000002,-0.409,0
V0594,16,0,0.05810000000000001,-0.473,0
V0594,19,7,0.12470000000000002,-0.251,0
V0594,19,6,0.02090000000000003,-0.597,0
V0594,19,5,0.09530000000000002,-0.349,0
V0594,19,4,0.07730000000000002,-0.409,0
V0594,19,3,0.05810000000000001,-0.473,0
V0594,19,2,0.07250000000000001,-0.425,0
V0594,19,1,0.05600000000000002,-0.48,0
V0594,19,0,0.06710000000000002,-0.443,0
V0594,20,7,0.02090000000000003,-0.597,0
V0594,20,6,0.09530000000000002,-0.349,0
V0594,20,5,0.07730000000000002,-0.409,0
V0594,20,4,0.05810000000000001,-0.473,0
V0594,20,3,0.07250000000000001,-0.425,0
V0594,20,2,0.05600000000000002,-0.48,0
V0594,20,1,0.06710000000000002,-0.443,0
V0594,20,0,0.020300000000000012,-0.599,0
V0594,21,7,0.09530000000000002,-0.349,0
V0594,21,6,0.07730000000000002,-0.409,0
V0594,21,5,0.05810000000000001,-0.473,0
V0594,21,4,0.07250000000000001,-0.425,0
V0594,21,3,0.05600000000000002,-0.48,0
V0594,21,2,0.06710000000000002,-0.443,0
V0594,21,1,0.020300000000000012,-0.599,0
V0594,21,0,0.0,-0.752,0
V0594,22,7,0.07730000000000002,-0.409,0
V0594,22,6,0.05810000000000001,-0.473,0
V0594,22,5,0.07250000000000001,-0.425,0
V0594,22,4,0.05600000000000002,-0.48,0
V0594,22,3,0.06710000000000002,-0.443,0
V0594,22,2,0.020300000000000012,-0.599,0
V0594,22,1,0.0,-0.752,0
V0594,22,0,0.03140000000000001,-0.562,0
V0594,23,7,0.05810000000000001,-0.473,0
V0594,23,6,0.07250000000000001,-0.425,0
V0594,23,5,0.05600000000000002,-0.48,0
V0594,23,4,0.06710000000000002,-0.443,0
V0594,23,3,0.020300000000000012,-0.599,0
V0594,23,2,0.0,-0.752,0
V0594,23,1,0.03140000000000001,-0.562,0
V0594,23,0,0.0,-0.719,0
V0596,9,7,0.07040000000000002,-0.432,0
V0596,9,6,0.1361,-0.213,0
V0596,9,5,0.4637,-0.121,1
V0596,9,4,0.10130000000000002,-0.329,0
V0596,9,3,0.1421,-0.193,0
V0596,9,2,0.15410000000000001,-0.153,0
V0596,9,1,0.1295,-0.235,0
V0596,9,0,0.1589,-0.137,0
V0596,17,7,0.116,-0.28,0
V0596,17,6,0.4214,-0.262,1
V0596,17,5,0.07430000000000003,-0.419,0
V0596,17,4,0.4571,-0.143,1
V0596,17,3,0.20570000000000002,0.019,0
V0596,17,2,0.05870000000000003,-0.471,0
V0596,17,1,0.1496,-0.168,0
V0596,17,0,0.11540000000000002,-0.282,0
V0596,19,7,0.07430000000000003,-0.419,0
V0596,19,6,0.4571,-0.143,1
V0596,19,5,0.20570000000000002,0.019,0
V0596,19,4,0.05870000000000003,-0.471,0
V0596,19,3,0.1496,-0.168,0
V0596,19,2,0.11540000000000002,-0.282,0
V0596,19,1,0.10010000000000001,-0.333,0
V0596,19,0,0.06140000000000001,-0.462,0
V0600,4,3,0.15380000000000002,-0.154,0
V0600,4,2,0.10610000000000001,-0.313,0
V0600,4,1,0.12290000000000001,-0.257,0
V0600,4,0,0.1208,-0.264,0
V0604,21,7,0.12110000000000001,-0.263,0
V0604,21,6,0.1481,-0.173,0
V0604,21,5,0.12710000000000002,-0.243,0
V0604,21,4,0.09080000000000002,-0.364,0
V0604,21,3,0.11900000000000001,-0.27,0
V0604,21,2,0.16460000000000002,-0.118,0
V0604,21,1,0.14780000000000001,-0.174,0
V0604,21,0,0.11480000000000003,-0.284,0
V0606,17,7,0.44179999999999997,-0.194,1
V0606,17,6,0.1391,-0.203,0
V0606,17,5,0.1685,-0.105,0
V0606,17,4,0.1826,-0.058,0
V0606,17,3,0.1331,-0.223,0
V0606,17,2,0.16640000000000002,-0.112,0
V0606,17,1,0.1865,-0.045,0
